id	_vascanTaxonID	_part	_medicinalUse
357	http://data.canadensys.net/vascan/taxon/5424		Roots: Chewed in hoarseness [Malecite: 65]. 
357	http://data.canadensys.net/vascan/taxon/5424		Fronds: Soaked in cold water and pounded to treat body pain [Algonquians: 63].
358	http://data.canadensys.net/vascan/taxon/8244		Brewed and taken in general illnesses [Algonquians: 63]. Steeped and used to prevent pregnancy [Malecite: 65].
359	http://data.canadensys.net/vascan/taxon/9042		Bark and roots: Tea used for internal blood diseases [Ojibwa: 86].
360	http://data.canadensys.net/vascan/taxon/9044		Used for internal blood diseases [Ojibwa: 86]. 
360	http://data.canadensys.net/vascan/taxon/9044		Buds: Gathered unopened in early spring and boiled to extract the balsam, skimmed off and then boiled with bear fat to make a salve applied to frost-bitten members and on sores and inflamed wounds [Chippewa: 85]. Gathered in the spring and steeped in very hot bathwater until a layer of extract forms on the surface and the water is cool enough to bathe in, and also rubbed on afflicted areas to treat skin diseases such as eczema or psoriasis [Cree, Metis: 13]. Collected in the spring to make a tea taken for cold [Dene: 99]. Rubbed on the gums of a teething baby, or a cooled infusion used to rinse the baby's mouth [Dene: 13]. Rubbed on a sore tooth [Cree: 13]. Decoction drunk to treat heart problems [Cree: 13]. Boiled for 41 minutes with trembling aspen branch bark and the decoction given to treat diabetes [Cree: 13]. Gathered in the spring to make salve [Algonquin: 69]. Applied directly to the nostril to stop nosebleed [Cree: 95]. Smashed with roots of Arctium lappa and applied to sores [Malecite: 65]. Seeped before opening and used as a poultice in sprain or strained muscles, or boiled in grease, strained and kept for use when needed [Ojibwa: 47]. Cooked in lard or bear fat, cooled and used as a salve on cuts, wounds or bruises, also rubbed inside nostrils to clear congestion from cold, catarrh or bronchitis [Ojibwa: 87]. Steam used to treat nasal and chest congestion caused by cold [Dene: 100].
360	http://data.canadensys.net/vascan/taxon/9044		Sap: Drunk to treat diabetes and high blood pressure [Cree, Metis: 13]. Used on cuts [Dene: 99]. Boiled and tea drunk to ease chest pain Smeared on a painful body part [Dene: 101].
360	http://data.canadensys.net/vascan/taxon/9044		Bark and sap: Used to make a tea for asthma in children [Cree, Metis: 13].
360	http://data.canadensys.net/vascan/taxon/9044		Bark: Mixed with another plant in a decoction given in seizures [Cree: 13]. 
360	http://data.canadensys.net/vascan/taxon/9044		Leaves: Applied fresh to a sore [Cree: 95]. Chewed and applied to insect stings and bites [Dene: 100].
360	http://data.canadensys.net/vascan/taxon/9044		Roots: Scrapings steeped in hot water and used as a poultice on open sores and infected wounds [Algonquin: 69]. Decoction made with equal portion of roots of Cirsium sp. taken internally to treat weakness and back pain in women. Mixed with roots of Populus tremuloides, steeped and given to slow heavy menstrual flow [Ojibwa: 47]. 
360	http://data.canadensys.net/vascan/taxon/9044		Inner bark: Used in diabetes [Cree: 77]. Boiled and taken to treat stomach problems [Dene: 98].
360	http://data.canadensys.net/vascan/taxon/9044		Catkins: Boiled and rubbed on swollen areas. Tea drunk for breathing problems [Dene: 101].
360	http://data.canadensys.net/vascan/taxon/9044		Rotten wood: Powdered and used for skin rash [Dene: 101].
361	http://data.canadensys.net/vascan/taxon/9048		Cotton" applied to open sores as an absorbent [Ojibwa: 84].
362	http://data.canadensys.net/vascan/taxon/9049		Used to prevent pregnancy [Cree: 76].
362	http://data.canadensys.net/vascan/taxon/9049		Young roots: Tea used as a hemostatic [Ojibwa: 87]. 
362	http://data.canadensys.net/vascan/taxon/9049		Bark: Infusion given to ease and lessen the menses [Cree: 76].
363	http://data.canadensys.net/vascan/taxon/1583		Burned and ashes put on boils and abscesses [Cree: 80, 81]. 
363	http://data.canadensys.net/vascan/taxon/1583		Bark: Decoction used in cough [Cree: 42]. Dried, boiled and drunk for ringworm [Cree: 80].
363	http://data.canadensys.net/vascan/taxon/1583		Inner bark: Eaten in the spring, considered a mild purgative [Cree: 42]. Used in diabetes [Cree: 83].
363	http://data.canadensys.net/vascan/taxon/1583		Dry wood: Ash mixed with boiled water and taken for urinary infections. Also used as poultice [Cree: 79].
363	http://data.canadensys.net/vascan/taxon/1583		Gum: Drops put into eyes to treat snow blindness [Cree: 80].
364	http://data.canadensys.net/vascan/taxon/9053		Tea used for rheumatism, cold and stomachache [Innu: 72]. 
364	http://data.canadensys.net/vascan/taxon/9053		Sap: Drunk for worms [Algonquin: 68; Montagnais: 70]. Boiled and drunk as a blood medicine [Dene: 17].
364	http://data.canadensys.net/vascan/taxon/9053		Bark: Used to treat venereal disease [Cree: 95]. Decoction or tea drunk as a vermifuge [Abenaki: 67; Algonquians: 63; Algonquin: 68; Montagnais: 70], to treat stomach disorders, or diabetes [Cree: 96]. Steeped and used for cold [Algonquians: 63; Mi'kmaq: 60]. Small squares placed under the tongue to treat a stomachache or against blood spitting [Cree: 13]. A strip about the length of the human heart cut at heart height on the south side of a mature tree is chewed and the juice swallowed as a heart medicine [Cree: 13]. Small strip of fresh green bark chewed and swallowed for relief from food poisoning or diarrhoea [Metis: 13]. Infusion drunk to treat cancer and diabetes [Cree: 13]. Decoction drunk to treat stomachache, diarrhoea [Cree: 13], fever and cough [Dene: 13]. Mixed with buds of Populus balsamifera in a decoction drunk to treat diabetes [Cree: 13]. White "dust" on the bark (crustose lichens and dead tree periderm) applied to cuts and wounds to stop bleeding [Dene: 13] or used as a styptic [Cree: 95]. Boiled and used in boils [Algonquin: 75]. Chewed and applied to cuts as a poultice [Chippewa: 47; Ojibwa: 87]. 
364	http://data.canadensys.net/vascan/taxon/9053		Inner bark: Used in diabetes [Cree: 77], as a laxative or cough remedy [Cree: 66].Boiled and used as a tonic [55]. Poultice used on sore arm or leg [Ojibwa: 87]. Chewed and juice swallowed to treat heart problems [Cree: 96]. Used to cover wounds to stop bleeding [Cree: 93].
364	http://data.canadensys.net/vascan/taxon/9053		Leaves: Chewed or crushed fresh and applied to bee or wasp stings [Cree: 95; Cree, Dene: 13; Chipewyan: 92], or on mosquito bites or cuts [Cree: 13]. Boiled and drunk as a medicine [Dene: 17].
364	http://data.canadensys.net/vascan/taxon/9053		Buds: Used for toothache [Cree: 13]. 
364	http://data.canadensys.net/vascan/taxon/9053		Seeds: Eaten to cause an abortion [Dene: 13; Chipewyan: 92].
364	http://data.canadensys.net/vascan/taxon/9053		Roots: Steeped with roots of Populus balsamifera and given to slow heavy menstrual flow [Chippewa: 47]. Grated and boiled into a sirup for rheumatisms and numb articulations [Atikamekw: 73].
364	http://data.canadensys.net/vascan/taxon/9053		Rotten wood: Powder used for skin rash [Dene: 101].
365	http://data.canadensys.net/vascan/taxon/8633		Whole plant: Tea drunk as a coagulant, to heal cuts and sores [Dene: 100].
366	http://data.canadensys.net/vascan/taxon/20161		Roots: Decoction used for dysentery. Powdered and pricked into the temples or placed in the nostrils to relieve convulsions. Dried, moistened, pulverized and applied to cuts [Ojibwa: 47]. 
367	http://data.canadensys.net/vascan/taxon/20208		Used as a physic [Ojibwa: 87]. 
367	http://data.canadensys.net/vascan/taxon/20208		Roots and stalk: Chewed or a decoction used to treat sore throat [Ojibwa: 47].
368	http://data.canadensys.net/vascan/taxon/11923		Milk" used as a diuretic [Ojibwa: 87].
368	http://data.canadensys.net/vascan/taxon/11923		Roots: Powdered and put in a broth used in confinement [Ojibwa: 47]. Used as a "female remedy" [Ojibwa: 87].
369	http://data.canadensys.net/vascan/taxon/4156		Whole plant: Mixed with another plant and drunk as a spring tonic [Metis: 13].
370	http://data.canadensys.net/vascan/taxon/6437		Used in sore throat [Cree: 42]. "Women medicine" [Ojibwa: 47]. 
370	http://data.canadensys.net/vascan/taxon/6437		Leaves: Tea used for fever [Algonquin: 69]. 
370	http://data.canadensys.net/vascan/taxon/6437		Roots: Used in compound medicine as a "female remedy" [Ojibwa: 87]. Decoction combined with catnip and taken as a physic [Ojibwa: 47].
371	http://data.canadensys.net/vascan/taxon/8858		Bark and roots: Crushed and boiled with the roots of other plants as a remedy for diarrhoea [Ojibwa: 84].
371	http://data.canadensys.net/vascan/taxon/8858		Bark: Used as a disinfectant [Ojibwa: 47]. 
371	http://data.canadensys.net/vascan/taxon/8858		Roots: Decoction used against intestinal worms [Ojibwa: 47].
371	http://data.canadensys.net/vascan/taxon/8858		Inner bark: Mixed with the trunk of a young Pinus strobus and the inner bark of Prunus serotina in a decoction used to treat cuts and wounds [Ojibwa: 47].
372	http://data.canadensys.net/vascan/taxon/8869		Inner bark: Tea drunk in cough [Algonquin: 69].
373	http://data.canadensys.net/vascan/taxon/8871		Mixed with Taxus canadensis in a tea used for rheumatism [Algonquin: 69].
373	http://data.canadensys.net/vascan/taxon/8871		Bark, fruits, leaves, and roots: Tea taken in fever [Metis: 13]. 
373	http://data.canadensys.net/vascan/taxon/8871		Bark: Tea taken to treat bronchitis, cough and blood poisoning [Algonquin, Cree: 69; Innu: 72]. Steeped and taken in erysipelas [Malecite: 65]. Compress used on swellings and sprain [Montagnais: 71].
373	http://data.canadensys.net/vascan/taxon/8871		Bark and branches: Paste, sometimes mixed with Sorbus americana used for problems in shoulders, joints, nerves and heart [Montagnais: 71].
373	http://data.canadensys.net/vascan/taxon/8871		Inner bark: Infusion to treat sore eyes [Cree: 95]. Used on cuts, a tea drunk for colds, and boiled to a jelly used to treat burns [Algonquin: 75]. Used for cough [Ojibwa: 87; Montagnais: 71].
373	http://data.canadensys.net/vascan/taxon/8871		Wood: Dried without bark and used in prickly heat or chafed skin [Malecite: 65]. 
373	http://data.canadensys.net/vascan/taxon/8871		Roots: Decoction given for stomach pain or disorders [66; Ojibwa: 84]. Grated and boiled in water to make a syrup applied to umbilical cord [Atikamekw: 73]. Herbal water to treat whooping cough [Cree: 93]. 
373	http://data.canadensys.net/vascan/taxon/8871		Fruits: Eaten raw to fight cough [Montagnais: 71]. 
373	http://data.canadensys.net/vascan/taxon/8871		Leaves or twigs: Used to fight cough [Montagnais: 71].
374	http://data.canadensys.net/vascan/taxon/8876		Bark: Steeped and drunk for cough [Algonquians: 63, Mi'kmaq: 60]. Used in cough and cold [Mi'kmaq: 61]. Steeped in water, added to beaver castor and a little gin and given in cough and cold, and consumption in men [Malecite: 65]. Tea as a remedy for cough and cold [Mi'kmaq: 62; Ojibwa: 87]. Part of a compound medicine for small pox [Mi'kmaq: 43].
374	http://data.canadensys.net/vascan/taxon/8876		Fruits: Steeped to make a bitter tonic [Algonquians: 63, Mi'kmaq: 60, 62]. 
374	http://data.canadensys.net/vascan/taxon/8876		Inner bark: Applied to external sores, an infusion is also given to relieve pain and soreness of the chest [44; Ojibwa: 84]. Mixed with the trunk of a young Pinus strobus and the inner bark of a young Prunus americana in a decoction used to treat cuts and wounds. Boiled and the water used as a wash to treat scrofula. Decoction used as a disinfectant [Ojibwa: 47]. 
374	http://data.canadensys.net/vascan/taxon/8876		Roots: Decoction against intestinal worms and cholera [Ojibwa: 47]. Powdered and applied to skin ulcers. Mashed fresh and used as a poultice [Ojibwa: 47].
375	http://data.canadensys.net/vascan/taxon/1593		Bark: Steeped and the liquid drunk to prevent high blood pressure [Mi'kmaq: 62]. 
375	http://data.canadensys.net/vascan/taxon/1593		Roots: Decoction applied to skin ulcers or on painful women breasts [Ojibwa: 47].
376	http://data.canadensys.net/vascan/taxon/8881		Bark: Steeped and drunk in diarrhoea [Algonquians: 63, Mi'kmaq: 60, Cree: 42]. Boiled to make an emetic drink to relieve stomach ache [Cree: 13]. Decoction used as a hair ointment, or mixed with roots of Veronicastrum virginicum and taken before breakfast to treat scrofula [Ojibwa: 47]. Tea used as a purgative and emetic [Cree: 96]. Herbal water taken for cold [Cree: 93].
376	http://data.canadensys.net/vascan/taxon/8881		Inner bark: Steeped with roots of Corylus sp. and white oak, and the heart of Ostrya virginiana wood and taken to treat lung hemmorhages. Decoction used for sore throat, stomach cramps [Ojibwa: 47], or diarrhoea [66]. Tea used for lung trouble [Ojibwa: 87].
376	http://data.canadensys.net/vascan/taxon/8881		Leaves, stem, bark, and roots: Tea used for colds, fevers, pneumonia [Cree, Metis: 13; Innu: 72], to clear phlegm from the throat, or for high blood pressure or heart problems [Cree: 13]. 
376	http://data.canadensys.net/vascan/taxon/8881		Branchlets: Used to make a drink taken during gestation [Ojibwa: 84].
376	http://data.canadensys.net/vascan/taxon/8881		Roots: Part of a compound medicine for diarrhoea in children [Cree: 13]. Mixed with Acorus calamus and given for cough or blood poisoning [Algonquin: 69]. Herbal water taken against flu [Cree: 93].
376	http://data.canadensys.net/vascan/taxon/8881		Fruits: Used as an astringent [Ojibwa: 47] or to treat diarrhoea [66].
377	http://data.canadensys.net/vascan/taxon/8880		Roots: Tea used to treat stomach disorders [Cree: 96].
378			Roots: Tea used to alleviate cramps in the stomach [Ojibwa: 87]. 
378			Leaves: Dried and smoked upon live coals to relieve headache [Ojibwa: 87].
379			Fronds: Used to make a bed for weak babies or old people [Mi'kmaq: 60; Algonquians: 63].
380	http://data.canadensys.net/vascan/taxon/22167		Leaves: Powdered and smelled to treat headache [Ojibwa: 47]. Used as a counter-irritant in rheumatism and neuralgia [44].
381	http://data.canadensys.net/vascan/taxon/6445		Leaves: Decoction made with equal parts of Nepeta cataria given in fever [Ojibwa: 47].
381	http://data.canadensys.net/vascan/taxon/6445		Roots: Powdered and made into a decoction for amenorrhoea [Ojibwa: 47].
